frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,http.host,http.request.method,dns.qry.name
"1414","Mar 27, 2025 02:33:26.753264000 India Standard Time","172.16.44.224","54.69.136.171","49997","443",,,,,
"1415","Mar 27, 2025 02:33:26.753446000 India Standard Time","172.16.44.224","54.69.136.171","49997","443",,,,,
"1416","Mar 27, 2025 02:33:26.760172000 India Standard Time",,,,,,,,,
"1417","Mar 27, 2025 02:33:26.760193000 India Standard Time",,,,,,,,,
"1418","Mar 27, 2025 02:33:26.768478000 India Standard Time","54.69.136.171","172.16.44.224","443","49997",,,,,
"1419","Mar 27, 2025 02:33:26.819113000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"1420","Mar 27, 2025 02:33:26.820808000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1421","Mar 27, 2025 02:33:26.820808000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1422","Mar 27, 2025 02:33:26.822460000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"1423","Mar 27, 2025 02:33:26.828798000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1424","Mar 27, 2025 02:33:26.828798000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1425","Mar 27, 2025 02:33:26.830375000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1426","Mar 27, 2025 02:33:26.831201000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1427","Mar 27, 2025 02:33:26.868523000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"1428","Mar 27, 2025 02:33:26.868523000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1429","Mar 27, 2025 02:33:26.899362000 India Standard Time","172.16.44.224","142.250.195.46","50021","443",,,,,
"1430","Mar 27, 2025 02:33:26.899362000 India Standard Time","172.16.44.224","142.250.195.46","50021","443",,,,,
"1431","Mar 27, 2025 02:33:26.903813000 India Standard Time","142.250.195.46","172.16.44.224","443","50021",,,,,
"1432","Mar 27, 2025 02:33:26.903813000 India Standard Time","142.250.195.46","172.16.44.224","443","50021",,,,,
"1433","Mar 27, 2025 02:33:26.906822000 India Standard Time","52.182.143.208","172.16.44.224","443","50028",,,,,
"1434","Mar 27, 2025 02:33:26.916354000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"1435","Mar 27, 2025 02:33:26.918958000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"1436","Mar 27, 2025 02:33:26.919139000 India Standard Time","172.16.44.224","142.250.195.67","50020","443",,,,,
"1437","Mar 27, 2025 02:33:26.923168000 India Standard Time","142.250.195.67","172.16.44.224","443","50020",,,,,
"1438","Mar 27, 2025 02:33:26.946782000 India Standard Time","172.16.44.224","52.182.143.208","50028","443",,,,,
"1439","Mar 27, 2025 02:33:26.963580000 India Standard Time","52.182.143.208","172.16.44.224","443","50027",,,,,
"1440","Mar 27, 2025 02:33:26.970976000 India Standard Time","20.195.84.16","172.16.44.224","443","49877",,,,,
"1441","Mar 27, 2025 02:33:27.008092000 India Standard Time","172.16.44.224","52.182.143.208","50027","443",,,,,
"1442","Mar 27, 2025 02:33:27.014386000 India Standard Time","142.250.195.46","172.16.44.224","443","50021",,,,,
"1443","Mar 27, 2025 02:33:27.015511000 India Standard Time","172.16.44.224","142.250.195.46","50021","443",,,,,
"1444","Mar 27, 2025 02:33:27.018014000 India Standard Time","142.250.195.46","172.16.44.224","443","50021",,,,,
"1445","Mar 27, 2025 02:33:27.018501000 India Standard Time","172.16.44.224","142.250.195.46","50021","443",,,,,
"1446","Mar 27, 2025 02:33:27.024042000 India Standard Time","172.16.44.224","20.195.84.16","49877","443",,,,,
"1447","Mar 27, 2025 02:33:27.055998000 India Standard Time","142.250.195.46","172.16.44.224","443","50021",,,,,
"1448","Mar 27, 2025 02:33:27.171353000 India Standard Time",,,,,,,,,
"1449","Mar 27, 2025 02:33:27.747484000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"1450","Mar 27, 2025 02:33:27.747551000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"1451","Mar 27, 2025 02:33:27.749776000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"1452","Mar 27, 2025 02:33:27.750889000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"1453","Mar 27, 2025 02:33:27.752564000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"1454","Mar 27, 2025 02:33:27.752872000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"1455","Mar 27, 2025 02:33:27.755239000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"1456","Mar 27, 2025 02:33:27.755612000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1457","Mar 27, 2025 02:33:27.755661000 India Standard Time","172.16.44.224","8.8.4.4","49993","443",,,,,
"1458","Mar 27, 2025 02:33:27.760243000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1459","Mar 27, 2025 02:33:27.760321000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1460","Mar 27, 2025 02:33:27.760662000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1461","Mar 27, 2025 02:33:27.760662000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1462","Mar 27, 2025 02:33:27.763729000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1463","Mar 27, 2025 02:33:27.763729000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1464","Mar 27, 2025 02:33:27.768510000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1465","Mar 27, 2025 02:33:27.770552000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1466","Mar 27, 2025 02:33:27.773000000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1467","Mar 27, 2025 02:33:27.773509000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1468","Mar 27, 2025 02:33:27.795240000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"1469","Mar 27, 2025 02:33:27.799212000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1470","Mar 27, 2025 02:33:27.799212000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1471","Mar 27, 2025 02:33:27.799212000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1472","Mar 27, 2025 02:33:27.799212000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1473","Mar 27, 2025 02:33:27.799262000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1474","Mar 27, 2025 02:33:27.801173000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1475","Mar 27, 2025 02:33:27.801328000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1476","Mar 27, 2025 02:33:27.801439000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1477","Mar 27, 2025 02:33:27.801465000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1478","Mar 27, 2025 02:33:27.803453000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1479","Mar 27, 2025 02:33:27.803453000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1480","Mar 27, 2025 02:33:27.803453000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1481","Mar 27, 2025 02:33:27.803453000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1482","Mar 27, 2025 02:33:27.805730000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1483","Mar 27, 2025 02:33:27.805864000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1484","Mar 27, 2025 02:33:27.808308000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1485","Mar 27, 2025 02:33:27.815036000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1486","Mar 27, 2025 02:33:27.844380000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1487","Mar 27, 2025 02:33:27.844424000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1488","Mar 27, 2025 02:33:27.847240000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1489","Mar 27, 2025 02:33:27.847471000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1490","Mar 27, 2025 02:33:27.885729000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1491","Mar 27, 2025 02:33:28.009330000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1492","Mar 27, 2025 02:33:28.065172000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1493","Mar 27, 2025 02:33:28.067369000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1494","Mar 27, 2025 02:33:28.067706000 India Standard Time","172.16.44.224","142.251.220.106","50029","443",,,,,
"1495","Mar 27, 2025 02:33:28.069841000 India Standard Time","142.251.220.106","172.16.44.224","443","50029",,,,,
"1496","Mar 27, 2025 02:33:28.090609000 India Standard Time",,,,,,,,,
"1497","Mar 27, 2025 02:33:28.090623000 India Standard Time",,,,,,,,,
"1498","Mar 27, 2025 02:33:28.503576000 India Standard Time",,,,,,,,,
"1499","Mar 27, 2025 02:33:28.758818000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1500","Mar 27, 2025 02:33:28.762686000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1501","Mar 27, 2025 02:33:28.764010000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1502","Mar 27, 2025 02:33:28.764563000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1503","Mar 27, 2025 02:33:28.806151000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1504","Mar 27, 2025 02:33:29.088968000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,"msedge.b.tlu.dl.delivery.mp.microsoft.com","GET",
"1505","Mar 27, 2025 02:33:29.095816000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1506","Mar 27, 2025 02:33:29.095816000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1507","Mar 27, 2025 02:33:29.095856000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,,,
"1508","Mar 27, 2025 02:33:29.294197000 India Standard Time","66.117.22.191","172.16.44.224","443","49941",,,,,
"1509","Mar 27, 2025 02:33:29.294448000 India Standard Time","172.16.44.224","66.117.22.191","49941","443",,,,,
"1510","Mar 27, 2025 02:33:29.297851000 India Standard Time","66.117.22.191","172.16.44.224","443","49941",,,,,
"1511","Mar 27, 2025 02:33:29.297906000 India Standard Time","172.16.44.224","66.117.22.191","49941","443",,,,,
"1512","Mar 27, 2025 02:33:29.380272000 India Standard Time","52.123.128.14","172.16.44.224","443","49799",,,,,
"1513","Mar 27, 2025 02:33:29.380327000 India Standard Time","172.16.44.224","52.123.128.14","49799","443",,,,,
"1514","Mar 27, 2025 02:33:29.380447000 India Standard Time","172.16.44.224","52.123.128.14","49799","443",,,,,
"1515","Mar 27, 2025 02:33:29.380471000 India Standard Time","172.16.44.224","52.123.128.14","49799","443",,,,,
"1516","Mar 27, 2025 02:33:29.387185000 India Standard Time","52.123.128.14","172.16.44.224","443","49799",,,,,
"1517","Mar 27, 2025 02:33:29.387185000 India Standard Time","52.123.128.14","172.16.44.224","443","49799",,,,,
"1518","Mar 27, 2025 02:33:29.809862000 India Standard Time","140.82.113.21","172.16.44.224","443","49991",,,,,
"1519","Mar 27, 2025 02:33:29.809862000 India Standard Time","140.82.113.21","172.16.44.224","443","49991",,,,,
"1520","Mar 27, 2025 02:33:29.809895000 India Standard Time","172.16.44.224","140.82.113.21","49991","443",,,,,
"1521","Mar 27, 2025 02:33:29.809940000 India Standard Time","172.16.44.224","140.82.113.21","49991","443",,,,,
"1522","Mar 27, 2025 02:33:29.832960000 India Standard Time",,,,,,,,,
"1523","Mar 27, 2025 02:33:30.254380000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,"msedge.b.tlu.dl.delivery.mp.microsoft.com","GET",
"1524","Mar 27, 2025 02:33:30.262127000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1525","Mar 27, 2025 02:33:30.262127000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1526","Mar 27, 2025 02:33:30.262127000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1527","Mar 27, 2025 02:33:30.262199000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,,,
"1528","Mar 27, 2025 02:33:30.652200000 India Standard Time",,,,,,,,,
"1529","Mar 27, 2025 02:33:31.032764000 India Standard Time","172.16.44.224","20.195.84.16","49877","443",,,,,
"1530","Mar 27, 2025 02:33:31.035860000 India Standard Time","20.195.84.16","172.16.44.224","443","49877",,,,,
"1531","Mar 27, 2025 02:33:31.674983000 India Standard Time",,,,,,,,,
"1532","Mar 27, 2025 02:33:31.732237000 India Standard Time","172.16.44.224","35.174.127.31","50000","443",,,,,
"1533","Mar 27, 2025 02:33:31.734936000 India Standard Time","35.174.127.31","172.16.44.224","443","50000",,,,,
"1534","Mar 27, 2025 02:33:31.951497000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1535","Mar 27, 2025 02:33:31.951551000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1536","Mar 27, 2025 02:33:31.951551000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1537","Mar 27, 2025 02:33:31.953527000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1538","Mar 27, 2025 02:33:31.955590000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1539","Mar 27, 2025 02:33:31.955590000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1540","Mar 27, 2025 02:33:31.976742000 India Standard Time","35.174.127.31","172.16.44.224","443","50000",,,,,
"1541","Mar 27, 2025 02:33:32.027443000 India Standard Time","172.16.44.224","35.174.127.31","50000","443",,,,,
"1542","Mar 27, 2025 02:33:32.054489000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1543","Mar 27, 2025 02:33:32.055142000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1544","Mar 27, 2025 02:33:32.058994000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1545","Mar 27, 2025 02:33:32.597600000 India Standard Time",,,,,,,,,
"1546","Mar 27, 2025 02:33:32.622284000 India Standard Time","66.117.22.191","172.16.44.224","80","49933",,,,,
"1547","Mar 27, 2025 02:33:32.622367000 India Standard Time","172.16.44.224","66.117.22.191","49933","80",,,,,
"1548","Mar 27, 2025 02:33:33.006000000 India Standard Time",,,,,,,,,
"1549","Mar 27, 2025 02:33:33.109513000 India Standard Time",,,,,,,,,
"1550","Mar 27, 2025 02:33:33.211362000 India Standard Time",,,,,,,,,
"1551","Mar 27, 2025 02:33:33.250642000 India Standard Time","13.107.139.11","172.16.44.224","443","49797",,,,,
"1552","Mar 27, 2025 02:33:33.250697000 India Standard Time","172.16.44.224","13.107.139.11","49797","443",,,,,
"1553","Mar 27, 2025 02:33:33.250780000 India Standard Time","172.16.44.224","13.107.139.11","49797","443",,,,,
"1554","Mar 27, 2025 02:33:33.250800000 India Standard Time","172.16.44.224","13.107.139.11","49797","443",,,,,
"1555","Mar 27, 2025 02:33:33.256117000 India Standard Time","13.107.139.11","172.16.44.224","443","49797",,,,,
"1556","Mar 27, 2025 02:33:33.256117000 India Standard Time","13.107.139.11","172.16.44.224","443","49797",,,,,
"1557","Mar 27, 2025 02:33:33.313523000 India Standard Time",,,,,,,,,
"1558","Mar 27, 2025 02:33:33.620942000 India Standard Time",,,,,,,,,
"1559","Mar 27, 2025 02:33:33.936321000 India Standard Time","13.107.137.11","172.16.44.224","443","49826",,,,,
"1560","Mar 27, 2025 02:33:33.936379000 India Standard Time","172.16.44.224","13.107.137.11","49826","443",,,,,
"1561","Mar 27, 2025 02:33:33.936452000 India Standard Time","172.16.44.224","13.107.137.11","49826","443",,,,,
"1562","Mar 27, 2025 02:33:33.936481000 India Standard Time","172.16.44.224","13.107.137.11","49826","443",,,,,
"1563","Mar 27, 2025 02:33:33.940448000 India Standard Time","13.107.137.11","172.16.44.224","443","49826",,,,,
"1564","Mar 27, 2025 02:33:33.940448000 India Standard Time","13.107.137.11","172.16.44.224","443","49826",,,,,
"1565","Mar 27, 2025 02:33:33.940448000 India Standard Time","13.107.137.11","172.16.44.224","443","49826",,,,,
"1566","Mar 27, 2025 02:33:34.132554000 India Standard Time",,,,,,,,,
"1567","Mar 27, 2025 02:33:34.645104000 India Standard Time",,,,,,,,,
"1568","Mar 27, 2025 02:33:35.269908000 India Standard Time","13.107.42.12","172.16.44.224","443","49834",,,,,
"1569","Mar 27, 2025 02:33:35.269963000 India Standard Time","172.16.44.224","13.107.42.12","49834","443",,,,,
"1570","Mar 27, 2025 02:33:35.270098000 India Standard Time","172.16.44.224","13.107.42.12","49834","443",,,,,
"1571","Mar 27, 2025 02:33:35.270123000 India Standard Time","172.16.44.224","13.107.42.12","49834","443",,,,,
"1572","Mar 27, 2025 02:33:35.273798000 India Standard Time","13.107.42.12","172.16.44.224","443","49834",,,,,
"1573","Mar 27, 2025 02:33:35.273798000 India Standard Time","13.107.42.12","172.16.44.224","443","49834",,,,,
"1574","Mar 27, 2025 02:33:35.567706000 India Standard Time",,,,,,,,,
"1575","Mar 27, 2025 02:33:35.709233000 India Standard Time","13.107.137.11","172.16.44.224","443","49827",,,,,
"1576","Mar 27, 2025 02:33:35.709308000 India Standard Time","172.16.44.224","13.107.137.11","49827","443",,,,,
"1577","Mar 27, 2025 02:33:35.709465000 India Standard Time","172.16.44.224","13.107.137.11","49827","443",,,,,
"1578","Mar 27, 2025 02:33:35.709501000 India Standard Time","172.16.44.224","13.107.137.11","49827","443",,,,,
"1579","Mar 27, 2025 02:33:35.718162000 India Standard Time","172.16.44.224","34.223.45.46","49823","443",,,,,
"1580","Mar 27, 2025 02:33:35.718328000 India Standard Time","13.107.137.11","172.16.44.224","443","49827",,,,,
"1581","Mar 27, 2025 02:33:35.718328000 India Standard Time","13.107.137.11","172.16.44.224","443","49827",,,,,
"1582","Mar 27, 2025 02:33:35.721584000 India Standard Time","34.223.45.46","172.16.44.224","443","49823",,,,,
"1583","Mar 27, 2025 02:33:36.184969000 India Standard Time",,,,,,,,,
"1584","Mar 27, 2025 02:33:36.284112000 India Standard Time",,,,,,,,,
"1585","Mar 27, 2025 02:33:36.386501000 India Standard Time",,,,,,,,,
"1586","Mar 27, 2025 02:33:36.488446000 India Standard Time",,,,,,,,,
"1587","Mar 27, 2025 02:33:36.488465000 India Standard Time",,,,,,,,,
"1588","Mar 27, 2025 02:33:36.697172000 India Standard Time","172.16.44.224","13.67.9.5","49727","443",,,,,
"1589","Mar 27, 2025 02:33:36.704856000 India Standard Time","13.67.9.5","172.16.44.224","443","49727",,,,,
"1590","Mar 27, 2025 02:33:37.102942000 India Standard Time",,,,,,,,,
"1591","Mar 27, 2025 02:33:37.205617000 India Standard Time",,,,,,,,,
"1592","Mar 27, 2025 02:33:37.410191000 India Standard Time",,,,,,,,,
"1593","Mar 27, 2025 02:33:37.655050000 India Standard Time","13.107.136.10","172.16.44.224","443","49857",,,,,
"1594","Mar 27, 2025 02:33:37.655107000 India Standard Time","172.16.44.224","13.107.136.10","49857","443",,,,,
"1595","Mar 27, 2025 02:33:37.655192000 India Standard Time","172.16.44.224","13.107.136.10","49857","443",,,,,
"1596","Mar 27, 2025 02:33:37.655218000 India Standard Time","172.16.44.224","13.107.136.10","49857","443",,,,,
"1597","Mar 27, 2025 02:33:37.657722000 India Standard Time","13.107.136.10","172.16.44.224","443","49857",,,,,
"1598","Mar 27, 2025 02:33:37.657722000 India Standard Time","13.107.136.10","172.16.44.224","443","49857",,,,,
"1599","Mar 27, 2025 02:33:37.674104000 India Standard Time","172.16.44.224","184.28.109.61","49915","443",,,,,
"1600","Mar 27, 2025 02:33:37.677279000 India Standard Time","184.28.109.61","172.16.44.224","443","49915",,,,,
"1601","Mar 27, 2025 02:33:37.717561000 India Standard Time",,,,,,,,,
"1602","Mar 27, 2025 02:33:37.819710000 India Standard Time",,,,,,,,,
"1603","Mar 27, 2025 02:33:37.819795000 India Standard Time",,,,,,,,,
"1604","Mar 27, 2025 02:33:37.820540000 India Standard Time",,,,,,,,,
"1605","Mar 27, 2025 02:33:38.127487000 India Standard Time",,,,,,,,,
"1606","Mar 27, 2025 02:33:38.230017000 India Standard Time",,,,,,,,,
"1607","Mar 27, 2025 02:33:38.230059000 India Standard Time",,,,,,,,,
"1608","Mar 27, 2025 02:33:38.674718000 India Standard Time","172.16.44.224","13.107.246.68","49924","443",,,,,
"1609","Mar 27, 2025 02:33:38.679560000 India Standard Time","13.107.246.68","172.16.44.224","443","49924",,,,,
"1610","Mar 27, 2025 02:33:38.938891000 India Standard Time","172.16.44.224","20.195.84.16","49877","443",,,,,
"1611","Mar 27, 2025 02:33:38.944259000 India Standard Time","20.195.84.16","172.16.44.224","443","49877",,,,,
"1612","Mar 27, 2025 02:33:39.345256000 India Standard Time","172.16.44.224","20.189.173.2","49731","443",,,,,
"1613","Mar 27, 2025 02:33:39.353928000 India Standard Time","20.189.173.2","172.16.44.224","443","49731",,,,,
"1614","Mar 27, 2025 02:33:39.487135000 India Standard Time","172.16.44.224","8.8.8.8","49928","443",,,,,
"1615","Mar 27, 2025 02:33:39.490151000 India Standard Time","8.8.8.8","172.16.44.224","443","49928",,,,,
"1616","Mar 27, 2025 02:33:39.523961000 India Standard Time","13.107.136.10","172.16.44.224","443","49856",,,,,
"1617","Mar 27, 2025 02:33:39.524042000 India Standard Time","172.16.44.224","13.107.136.10","49856","443",,,,,
"1618","Mar 27, 2025 02:33:39.524099000 India Standard Time","172.16.44.224","13.107.136.10","49856","443",,,,,
"1619","Mar 27, 2025 02:33:39.524121000 India Standard Time","172.16.44.224","13.107.136.10","49856","443",,,,,
"1620","Mar 27, 2025 02:33:39.527761000 India Standard Time","13.107.136.10","172.16.44.224","443","49856",,,,,
"1621","Mar 27, 2025 02:33:39.527761000 India Standard Time","13.107.136.10","172.16.44.224","443","49856",,,,,
"1622","Mar 27, 2025 02:33:39.527761000 India Standard Time","13.107.136.10","172.16.44.224","443","49856",,,,,
"1623","Mar 27, 2025 02:33:39.560997000 India Standard Time",,,,,,,,,
"1624","Mar 27, 2025 02:33:39.561021000 India Standard Time",,,,,,,,,
"1625","Mar 27, 2025 02:33:39.957658000 India Standard Time","172.16.44.224","162.159.140.165","49929","443",,,,,
"1626","Mar 27, 2025 02:33:39.963598000 India Standard Time","162.159.140.165","172.16.44.224","443","49929",,,,,
"1627","Mar 27, 2025 02:33:39.989648000 India Standard Time","172.16.44.224","13.107.5.93","49716","443",,,,,
"1628","Mar 27, 2025 02:33:39.995116000 India Standard Time","13.107.5.93","172.16.44.224","443","49716",,,,,
"1629","Mar 27, 2025 02:33:40.021012000 India Standard Time","172.16.44.224","172.16.1.11",,,"60215","53",,,"graph.microsoft.com"
"1630","Mar 27, 2025 02:33:40.118162000 India Standard Time","13.107.136.10","172.16.44.224","443","49859",,,,,
"1631","Mar 27, 2025 02:33:40.118275000 India Standard Time","172.16.44.224","13.107.136.10","49859","443",,,,,
"1632","Mar 27, 2025 02:33:40.118326000 India Standard Time","172.16.44.224","13.107.136.10","49859","443",,,,,
"1633","Mar 27, 2025 02:33:40.118381000 India Standard Time","172.16.44.224","13.107.136.10","49859","443",,,,,
"1634","Mar 27, 2025 02:33:40.123260000 India Standard Time","13.107.136.10","172.16.44.224","443","49859",,,,,
"1635","Mar 27, 2025 02:33:40.123260000 India Standard Time","13.107.136.10","172.16.44.224","443","49859",,,,,
"1636","Mar 27, 2025 02:33:40.142935000 India Standard Time","172.16.1.11","172.16.44.224",,,"53","60215",,,"graph.microsoft.com"
"1637","Mar 27, 2025 02:33:40.143636000 India Standard Time","172.16.44.224","20.190.175.152","50030","443",,,,,
"1638","Mar 27, 2025 02:33:40.160440000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,"msedge.b.tlu.dl.delivery.mp.microsoft.com","HEAD",
"1639","Mar 27, 2025 02:33:40.176331000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1640","Mar 27, 2025 02:33:40.176331000 India Standard Time",,,,,,,,,
"1641","Mar 27, 2025 02:33:40.176447000 India Standard Time",,,,,,,,,
"1642","Mar 27, 2025 02:33:40.184810000 India Standard Time","20.190.175.152","172.16.44.224","443","50030",,,,,
"1643","Mar 27, 2025 02:33:40.184940000 India Standard Time","172.16.44.224","20.190.175.152","50030","443",,,,,
"1644","Mar 27, 2025 02:33:40.186598000 India Standard Time","172.16.44.224","20.190.175.152","50030","443",,,,,
"1645","Mar 27, 2025 02:33:40.194784000 India Standard Time","20.190.175.152","172.16.44.224","443","50030",,,,,
"1646","Mar 27, 2025 02:33:40.209397000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,"msedge.b.tlu.dl.delivery.mp.microsoft.com","GET",
"1647","Mar 27, 2025 02:33:40.219947000 India Standard Time","20.190.175.152","172.16.44.224","443","50030",,,,,
"1648","Mar 27, 2025 02:33:40.219947000 India Standard Time","20.190.175.152","172.16.44.224","443","50030",,,,,
"1649","Mar 27, 2025 02:33:40.220024000 India Standard Time","172.16.44.224","20.190.175.152","50030","443",,,,,
"1650","Mar 27, 2025 02:33:40.258899000 India Standard Time","172.16.44.224","13.107.246.58","49718","443",,,,,
"1651","Mar 27, 2025 02:33:40.286766000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1652","Mar 27, 2025 02:33:40.286850000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1653","Mar 27, 2025 02:33:40.286872000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,,,
"1654","Mar 27, 2025 02:33:40.286897000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1655","Mar 27, 2025 02:33:40.286924000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1656","Mar 27, 2025 02:33:40.286934000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,,,
"1657","Mar 27, 2025 02:33:40.286944000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1658","Mar 27, 2025 02:33:40.286956000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1659","Mar 27, 2025 02:33:40.286970000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,,,
"1660","Mar 27, 2025 02:33:40.286982000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1661","Mar 27, 2025 02:33:40.287000000 India Standard Time","13.107.246.58","172.16.44.224","443","49718",,,,,
"1662","Mar 27, 2025 02:33:40.287031000 India Standard Time","13.107.246.58","172.16.44.224","443","49718",,,,,
"1663","Mar 27, 2025 02:33:40.287048000 India Standard Time","172.16.44.224","13.107.246.58","49718","443",,,,,
"1664","Mar 27, 2025 02:33:40.287060000 India Standard Time","13.107.246.58","172.16.44.224","443","49718",,,,,
"1665","Mar 27, 2025 02:33:40.287299000 India Standard Time","172.16.44.224","13.107.246.58","49718","443",,,,,
